Country	Rating	Date	Version	Username	Title	Content
US	2	2016-09-18	2.4.0	KristinaH66	2 stars due to prices and costs	Great game and fun to play, a lot of opportunities for rewards! However, the prices and costs of gems for how many you get is ridiculous! Especially since you needs gems to up your VIP stat, to get gold or anything else. Up the amount of gems and lower the cost! And give more chance to win gems and give more gems as rewards! Plus the chart that shows what hits are strong and weak is incorrect! It shows water is a strong hit against earth, yet in game water is shown as weak hit! This needs to be fixed!
US	5	2016-09-17	2.4.0	XxMystVype	Good game	Good game
US	5	2016-09-17	2.4.0	V1cky49	So cool	It like life
US	5	2016-09-17	2.4.0	Daneurys	Very enjoyable game	This game is very entertaining and very nice to play.
US	5	2016-09-17	2.4.0	Lily Atik	LOVE THIS APP	"OMG NEED TO TRY THIS APP AHHHGGGHHH MY MIND IS IN LOVE WITH THIS APP TRY IT OUT NOW!!!!!👇👇👇👇👇👇👇👇👇
              📱📱📱📱📱📱📱📱📱"
US	4	2016-09-17	2.4.0	Sorftball	Addicting	This game is very addic ty ing but, I would like there to be actual events. Maybe like parades,  carnivals, etc. And the prices they're way to hugh I can't get the offers and I need more money and gems for habitats.
US	4	2016-09-16	2.4.0	Andygirl1031	Fun, but Ads every two minutes	I love this game, but it gets extremely frustrating when I'm playing when an ad pops up and takes me out of the game. They only come when I am trying to get something. So annoying. I'm a patient person, but when this happens every two to five minutes, it gets old really fast. Fix how the ads pop up please!
US	5	2016-09-16	2.4.0	Javier cena	Please fix this as soon as you see this	There's an avertisment  I didn't  do it few more time and I did it one time it keep popping up oh and the avertisment  is from nickelodeon please remove it or make it stop please
US	5	2016-09-16	2.4.0	Miss classified	All about the game	This game is so fun I just got it and hour ago and I already have over 5 dragons if you are thinking about getting it do it you won't regret
US	5	2016-09-16	2.4.0	The Fantastic Dash	Best Game EVER 😆😆😆😆😆	"This game is simply amazing! It's so much fun to play and I recommend it to anyone who loves dragons! Keep up the good work
😄😄😄😄😄😄😄😄😄😄❤️❤️❤️❤️❤️❤️❤️❤️❤️"
US	5	2016-09-15	2.4.0	Neool	Nice	Great
US	5	2016-09-15	2.4.0	Rachiegirl14	Need more friends	I've only been playing this game for a couple weeks but I love it! Unfortunately, I can win a dragon because I don't have enough friends so add me! 468895
US	5	2016-09-14	2.4.0	Raeraetin	Dragons!!!	Great game for my kids!!
US	5	2016-09-14	2.4.0	Wheresnaldo	My kid is banned from this game	My daughter introduced me to the game and I started by just getting her some gold at night and maybe winning some battles. Before long I had plans to purchase new habitats, discover new breeds, take over swamps and build better farms. Now my poor daughter is banned from playing lest she spend my gold and foil my plans!
US	5	2016-09-13	2.4.0	XMUDKIP	Very funny and addicting	I love this games it is one the best games I ever played
US	5	2016-09-13	2.4.0	Air Striker 7	Fun	This game is so much fun
US	5	2016-09-12	2.4.0	Stephieloowhoo	Great game	Love it
US	5	2016-09-12	2.4.0	Wolfy801	Entertaining as fudge!	Just what I needed to pass the time with my girlfriend 😋
US	5	2016-09-12	2.4.0	Smiiley2😋	😍😍😍	"I Play This Game Daily ! I Love It ! As Lonq As You Have Great Wi-Fi Or Service, Your Good ! I Just Dislike The Pop Up Adds😫
I just close out sometimes because they qet so annoying 😒"
US	5	2016-09-11	2.4.0	Hwhdhicjbsgfskksvhs	Love it it's nice	The game is great, but it needs you know stats. How are you supposed to know  how strong your dragon is? Other than that, the games been great, love it! Game loft did a good job👍🏻👽
US	4	2016-09-11	2.4.0	GodofNoobz93	Review	Great game just ads come up to many times and make it annoying to play
US	5	2016-09-11	2.4.0	SaySay27	Slightly addictive and highly entertaining 😁	Fun fun fun!!!
US	3	2016-09-11	2.4.0	Commander pizza	TOO MUCH ADS	Why is there so much ads TOO MUCH ADS.
US	5	2016-09-11	2.4.0	Deathdj77	Best game	Best game needs less advertisements
US	2	2016-09-10	2.4.0	Georgievw	Good	Ok the game is fine but every time show a message the I have to download and will consume 0.00mb and then don't let me because I don't have space and I have space on my cellphone I don't no if is a glitch o need a update please fixe the problem
US	3	2016-09-10	2.4.0	Sansaboi	Cool game but really...	"It's a really good game I've been enjoying it but in th description it says""don't let school distract you from taking care of your dragons""and what if a kid takes it seriously and leaves school and play this game and I'm 12 so no one roasts me..."
US	5	2016-09-10	2.4.0	KNHkayla2003	AWSOME	The game is AWSOME with all the dragons fighting and training its COOL
US	5	2016-09-09	2.4.0	Gabby the Goofy	Fun	This so much fun I play this 4 hours ever yu day
US	4	2016-09-09	2.4.0	LePauline	Why the adds?	Love the game, why so many adds? Sometimes they just pop up with no warning and send me to some weird site.
US	5	2016-09-08	2.4.0	Pozdrik	Nice	Nice
US	2	2016-09-08	2.4.0	Costons	Meh	This game looked fun, has a lot of promise, but it relies way too much on using gems to get further than about 10 minutes into the game. And ads pop up about every 30 seconds, which was also extremely annoying. I get it, the devs need to earn a living, but the balance is too far off.
US	4	2016-09-08	2.4.0	Queen_of_Ireland	Very addicting but.....	I've only been playing this game a few days and I already love it. Lots of variety and things to accomplish and do. A few suggestions though, 1. Once an egg is finished and ready to be hatched if I already have an egg in the hatchery I should be able to move the new egg to my inventory until I'm able to hatch it, 2. Some of the challenges need to be a bit more realistic with the time frame. Not everyone can or will spend money. Challenge we should be able to be met without spending money, however it can definitely be done quicker if you spend money and 3. Some of the upgrades should be able to be purchased with coins as well not just gems. I cannot upgrade my hatchery because it requires 150 gems with no option to upgrade with coins. Other than those small things I really love this game.
US	5	2016-09-08	2.4.0	Stalker8537	Fun game	Good game lots of fun but wish they would make the events lvl based I'm lvl 22 and there's no way I'm going to get first when I have to play people lvl 50 + it makes it not worth playing events
US	5	2016-09-08	2.4.0	Marius Deucalion	Very cute and very fun :)	Addictive lol
US	5	2016-09-07	2.4.0	Badassx14	I like the	The game is so fun and I have fun playing with my family
US	3	2016-09-07	2.4.0	Camo&country	Download	Seems like I have to download a lot of content to play when I get more dragons. I hate it's taking my storage up! Overall love the game itself!
US	5	2016-09-07	2.4.0	Raven Death Tiger	I Love This Game	I Really Love and Enjoy This App/Game Dragon ML, I Enjoy That The Game Continuously Has Some Sort of Event Going On Back To Back, I Also Very Much Enjoy How All The Dragons Appearances Are, & Also All The Very Many Different Dragons There Are Along With All The Very Many Different Dragon Types There Are. Over All I Love and Enjoy The Whole App/Game and Would Highly Recommend It To Anyone Who Loves Apps/Games Like Dragon ML and To Anyone Who Just Love Dragons Period.
US	5	2016-09-07	2.4.0	Random Gymnast	Fantastic!!!!!!👍😁😃	Wonderful app!🤗Have as many dragons as you want. Breed,Battle,Grow your dragons to the top. There are five groups of dragons. Common, Uncommon, Rare, Epic, and Legendary.  If you want a super fun and addictive game, this if surly the app for you.
